title,origin,is_question,has_keyword,has_number,avg_word_length,count_words,label
"Ubisoft verschenkt ""Watch Dogs 2"" - unter einer Bedingung ",movie,0,0,1,6,7,0
Country-Sängerin Dolly Parton feiert heute ihren 60. Geburtstag,wiki,0,0,0,7,7,1
BTN-Joe: So verläuft das erste Treffen mit seinem Sohn David,promi,0,1,0,4,10,0
Witzig: So sah Peter Orloff jung aus  ,promi,0,1,0,4,7,0
 Davina Geiss und Leondre Devries: Sind die beiden ein Paar? ,bravo,1,0,0,4,10,0
Italien: Berlusconi bekräftigt Forderungen nach Neuwahlen,wiki,0,0,0,8,6,1
Penis geschrumpft – Zauberer verhaftet,wiki,0,0,0,6,5,1
Ägypten macht Grenze zum Gazastreifen wieder zu – Palästinenser ohne Versorgung,wiki,0,0,0,6,11,1
Kashmir: Weitere Feuergefechte - Mehr Tote,wiki,0,1,0,7,5,1
"""Days Gone"" auf PS4 im Test: So gut ist das Zombie-Epos wirklich! ",movie,0,1,0,4,11,0
Deutschland: Haftentschädigung wird auf 25 Euro täglich erhöht,wiki,0,0,0,7,7,1
Defekte Gaspedale: Toyota startet Rückrufaktion,wiki,0,0,0,8,5,1
Nürnberger Spielwarenmesse eröffnet,wiki,0,0,0,11,3,1
Die 5 romantischsten Filme für den Valentinstag,promi,0,0,1,6,6,0
So niedlich sah Birgit Schrowange als Kind aus,promi,0,1,0,4,8,0
Diese US-Stars waren schon auf dem Oktoberfest ,promi,0,1,0,5,7,0
Photoshop-Fail bei der Katze? ,webde,1,0,0,6,4,0
PS Plus Spiele im Juli 2020: Diese Games könnt ihr gratis zocken ,movie,0,1,0,4,11,0
Sarah-Jane Wollny: So viel hat sie bereits abgenommen,promi,0,1,0,5,8,0
„Wer wird Millionär?“-Quiz ,promi,1,1,0,7,3,0
Bundesliga 2019/20 Änderung: Live-Spiele nur bei Sky und DAZN? ,movie,1,0,0,5,8,0
Bruce Willis Quiz,promi,0,1,0,5,3,0
Myanmar erklärt UN-Diplomaten zur unerwünschten Person,wiki,0,0,0,8,6,1
Herzogin Meghan: Bricht sie diese Tradition bei der Geburt ihres Kindes?,promi,1,1,0,5,11,0
Barack Obama offiziell bestätigt,wiki,0,0,0,7,4,1
ESC-Sieger Salvador Sobral: So geht es ihm nach der Herz-OP,promi,0,1,0,4,10,0
Dschungelcamp-Nachspiel: So wird das große Wiedersehen,promi,0,1,0,7,6,0
Bildungsstreik in Düsseldorf: Schulbesetzung,wiki,0,0,0,10,4,1
Wolfgang Joop früher: So sah er in den Achtzigern aus,promi,0,1,0,4,10,0
Apachen beschuldigen Prescott Bush des Grabraubes an Geronimo,wiki,0,0,0,6,8,1
Promi-Trennungen 2018: Diese Stars sind wieder Single,promi,0,1,0,6,6,0
Heinz-Hopf-Preis geht an den Mathematiker Robert MacPherson,wiki,0,0,0,7,7,1
Was wurde aus den Schauspielern von „Das Haus Anubis“? ,promi,1,0,0,5,9,0
"Deutsche Wirtschaft wächst um 1,8 Prozent",wiki,0,0,1,6,5,1
Neue Exponate: Dino-Eier und Baby-Dinosaurier ,webde,0,1,0,7,5,0
Welcher Flirt-Typ bist du? ,bravo,1,0,0,5,4,0
"1,3 Millionen Bundesbürger in Deutschland haben kostenlos Pakete verschickt",wiki,0,0,1,8,8,1
Schockierende Pläne: Werden Harry und Meghan nach Afrika auswandern?,promi,1,0,0,6,9,0
Unnötiges Risiko? Sebastian Pannek greift Amira Pocher an ,webde,1,0,0,6,8,0
EU-Indien-Gipfel fand in Delhi statt,wiki,0,0,0,6,5,1
Justin Timberlake & Jessica Biel: So groß ist ihr Sohn bereits,promi,0,1,0,5,10,0
So sexy zeigt sich „Curvy Supermodel“ Céline auf Instagram,promi,0,1,0,5,9,0
Ist „Stirb langsam“ ein Weihnachtsfilm oder nicht? ,promi,1,0,0,6,7,0
Sportlich! So hält sich Andrea Kiewel fit ,promi,0,1,0,4,7,0
Andrea Kiewel - Botox oder gute Gene? Sie sieht immer noch jugendlich aus ,promi,1,0,0,4,12,0
10 Fakten über TikTok-Star Dixie D'Amelio,bravo,0,0,1,6,5,0
Myanmar: Hausarrest von Aung San Suu Kyi um ein Jahr verlängert,wiki,0,0,0,4,11,1
Rettungsdienst beraubt: Notarztwagen nun nicht mehr einsetzbar,wiki,0,1,0,7,7,1
"Neue Netflix-Serie der ""Grey's Anatomy""-Macherin geplant | Darum geht
",movie,0,1,0,6,8,0
Hongkong: Demonstrationen am 16. Jahrestag der Rückgabe an China,wiki,0,0,0,6,8,1
FC Basel: Franco Costanzo ersetzt Pascal Zuberbühler,wiki,0,0,0,6,7,1
Radfahrt ohne Helm endet in Frankfurt am Main tödlich,wiki,0,0,0,5,9,1
Urteil im Prozess um den Nürtinger Amoklauf,wiki,0,0,0,5,7,1
So kommt Davina Geiss' „Shania“-Tattoo bei ihren Followern an,promi,0,1,0,5,9,0
"Bye, Bye Bauchfrei – Der neue Trend der Stars: Der sogenannte Underboob ",webde,0,1,0,4,12,0
Modell des Innenraums vorgestellt – Erste Einblicke in das Raumschiff SpaceShipTwo,wiki,0,0,0,6,11,1
Tuberkulose bleibt eine globale Herausforderung,wiki,0,0,0,8,5,1
Deutschsprachige Wikipedia feiert 1.000.000. Artikel,wiki,0,0,1,9,4,1
Mexikanischer Präsident verkündet Notfallplan wegen extremer Trockenheit,wiki,0,0,0,9,7,1
"""DSDS""-Star Alphonso Williams ist tot – so reagieren die Stars!",bravo,0,1,0,5,10,0
Filmproduzent Bernd Eichinger gestorben,wiki,0,0,0,9,4,1
Auch ein vierter Tag im Prozess gegen Bo Xilai notwendig,wiki,0,0,0,4,10,1
"Letzte Reise der Raumfähre Discovery führt nach Washington, DC",wiki,0,0,0,5,9,1
"M.O.M. – Ist das noch Menschenrecht oder kann das weg? I Kritik zur
",movie,1,0,0,3,13,0
Fußball-WM 2018: 5 Last Minute Snapchat-Tipps für das erste Deutschland-Spiel,bravo,0,0,1,7,8,0
Pauley Perrette heute: Hört sie nach NCIS-Aus komplett auf?,promi,1,0,0,5,9,0
Call-Center-Mitarbeiter: Buchstabieren Sie bitte „Totalausfall“,wiki,0,0,0,11,5,1
"„Beverly Hills, 90210“: Baldige Neuauflage? Ian Ziering hat gute
",movie,1,0,0,5,9,0
Neue Kritik an Medikamententest von Tegenero,wiki,0,1,0,6,6,1
1. FC Nürnberg entlässt Trainer Hans Meyer,wiki,0,0,1,5,6,1
Disneyland Paris: Mädchen stirbt in Achterbahn,wiki,0,0,0,6,6,1
Serie von Autoeinbrüchen in Gütersloh reißt nicht ab,wiki,0,0,0,5,8,1
Was für ein Body: So sieht Andrea Kiewel im Bikini aus,promi,0,1,0,3,11,0
"""Xbox Series X"" zum Kampfpreis: Stärker und günstiger als PS5? ",movie,1,0,0,5,9,0
Liebes-Aus bei Til Schweiger: Darum hat es nicht gepasst ,webde,0,1,0,5,9,0
Heiße Favoritin? GNTM-Tamara durfte Heidi nochmal zu Event begleiten,promi,1,0,0,6,9,0
Fußball-Europameisterschaft 2012 startet mit „Unentschieden“,wiki,0,0,0,12,4,1
Militäroffensive gegen die Karen: „Ethnische Säuberungen“ in Myanmar?,wiki,1,0,0,7,8,1
Tolerierte Rot-Grün-Regierung in Hessen im Gespräch,wiki,0,0,0,7,6,1
"Weihnachtsgeschenk: Oliver Pocher ist wieder Vater - ""Nummer 5 lebt"" ",webde,0,0,1,6,8,0
"Kinderstars: So extrem haben sich Haley Joel Osment, Amanda Bynes & Co. verändert",promi,0,1,0,5,12,0
Zwischen dem Vatikan und China gibt es Gespräche,wiki,0,0,0,5,8,1
Herzogin Kate und Herzogin Meghan:  Erster gemeinsamer Auftritt?,promi,1,0,0,6,8,0
Erdbeben in Ostanatolien fordert Opfer,wiki,0,0,0,6,5,1
Heidi Klum: Vagina-Fail!? ,movie,1,0,0,6,3,0
Was wurde aus Blümchen? Jasmin Wagner ist heute Schauspielerin,promi,1,0,0,5,9,0
"15 Dinge, die dich im Alltag in den Wahnsinn treiben",heftig,0,1,0,4,9,0
Henryk Broder klagt gegen einstweilige Verfügung,wiki,0,0,0,7,6,1
Polen: Atomkraftwerk an der Ostseeküste geplant,wiki,0,0,0,6,6,1
Frankreich: Sozialisten für Ausländerwahlrecht,wiki,0,0,0,10,4,1
Vier Jahre Haft für ägyptischen Blogger,wiki,0,0,0,5,6,1
Bürgerschaftswahl in Hamburg: SPD kämpft um absolute Mehrheit,wiki,0,0,0,6,8,1
Lady Diana (†36): Darum ist dieses kleine Schwarze als Rachekleid bekannt,promi,0,1,0,5,11,0
Kirgisistan hat gewählt,wiki,0,0,0,7,3,1
"""Big Bang Theory"": Diese Gast-Stars machen das Serien-Finale
",movie,0,1,0,6,8,0
Mutmaßlicher Mörder des Bruchsaler Rechtsanwalts tot,wiki,0,0,0,7,6,1
Legendäre Oscar-Dates: Diese Paare bleiben unvergessen,promi,0,1,0,7,6,0
Merkel und Obama zeigen demonstrativ Einigkeit,wiki,0,0,0,6,6,1
PS5 Spiele-Liste geleaked? Diese PlayStation 5-Spiele sollen kommen! ,movie,1,1,1,7,6,0
Diese Filmfehler haben sich in „Unsere kleine Farm“ eingeschlichen,promi,0,1,0,6,9,0
Frankreich: Borloo dementiert Gerüchte über Fillon-Nachfolge,wiki,0,0,0,8,6,1
"Meghan Markle: Verbietet sie Harry Prinz Charles zu besuchen? | Corona
",movie,1,0,0,5,10,0
Verhaltene Resonanz zum Aufruf zur Aktion „Alles Ausschalten!“ im Internet,wiki,0,0,0,6,10,1
Lucas Cordalis gibt Update: So steht es um Costa Cordalis,promi,0,1,0,4,10,0
"Videospiel: Fallout 3 mit speziell für den Trailer angefertigten, hochauflösendem Inhalt",wiki,0,0,1,7,10,1
Kuba: Begnadigung für Häftlinge zum Weihnachtsfest,wiki,0,0,0,7,6,1
So gehen Prinzessin Sofia und Madeleine jetzt ihren eigenen Weg ,promi,0,1,0,5,10,0
London: Terrorangriff im Regierungsviertel Westminster,wiki,0,0,0,9,5,1
Vanhanen: Türkisches Angebot in der Zypern-Frage „nicht genug“,wiki,0,0,0,6,8,1
"Der Staatspräsident Malawis, Mutharika, ist neuer Präsident der Afrikanischen Union",wiki,0,0,0,7,10,1
Liebes-Comeback? Heidi Klums Vater meldet sich zu Wort ,webde,1,0,0,5,8,0
Georgische Regierung wird umbesetzt,wiki,0,0,0,8,4,1
"Datenschützer: „Anti-Terror-Datei“ – im Prinzip ja, aber …",wiki,0,0,0,5,8,1
Heftiger Widerstand gegen Novelle der Umweltverträglichkeitsprüfung,wiki,0,0,0,10,6,1
„Ninjas“ in Timor-Leste?,wiki,1,0,0,6,3,1
Israel plant den Bau eines Zauns an der Grenze zu Ägypten,wiki,0,0,0,4,11,1
Prinz Harry und Herzogin Meghan: Diese Titel bekommen ihre Kinder,promi,0,1,0,5,10,0
So süß: Herzogin Meghan und Prinz Harry halten Händchen,promi,0,1,0,5,9,0
Wegen Verschiebung von „Fast and Furious 9“: Tyrese Gibson greift Dwayne Johnson an ,promi,0,0,1,5,13,0
Geburtenrate in Deutschland leicht angestiegen,wiki,0,0,0,8,5,1
Helene Fischer: SO reagiert sie auf das Pfeifkonzert beim Pokalfinale,promi,0,1,0,5,10,0
Indischer Autohersteller REVA startet Verkauf von Elektroautos in Europa,wiki,0,0,0,7,9,1
Polen: Premier Tusk will Kastration von Pädophilen ermöglichen,wiki,0,0,0,6,8,1
Hannover: 10.000 demonstrieren gegen Abitur nach zwölf Jahren an Gesamtschulen,wiki,0,0,1,6,9,1
Parteitag der AfD: Meuthen schimpft auf das „verseuchte 68er-Deutschland“,wiki,0,0,0,5,9,1
Großbritannien plant Sperrung von Internetdiensten,wiki,0,0,0,9,5,1
Zwanzigster Spieltag der Fußball-Bundesliga 2007/08,wiki,0,0,0,9,4,1
Diese Stars besuchten gemeinsam die High School ,promi,0,1,0,5,7,0
Diese knusprigen Jalapeno-Taco-Poppers sind mit würzigem Hack gefüllt,tasty,0,1,0,7,8,0
EZB bleibt bei Niedrigzinspolitik,wiki,0,0,0,7,4,1
Blitzeinschlag auf Ingoldinger Sportplatz forderte 26 Verletzte,wiki,0,0,0,9,6,1
Fischer reist in die Ukraine,wiki,0,0,0,4,5,1
Jetzt schon in die 9. Klasse! Ingrid Alexandra von Norwegen,promi,0,0,1,5,9,0
Limburgs Glockenspiel: Warum ist der Fuchs nicht vegan?,wiki,1,0,0,5,8,1
„Sylvies Dessous Models“: So waren die Quoten der ersten Sendung,promi,0,1,0,5,10,0
Bündnis der Firmen Total und Enertrag zur Herstellung von Wasserstoff,wiki,0,0,0,6,10,1
Dschungelcamp 2019: Sind diese fünf Kandidaten dabei?,promi,1,1,0,6,6,0
Deutscher Comedypreis 2020: Alle Gewinner und der Seitenhieb gegen Oliver Pocher,promi,0,1,0,6,10,0
Teheran: Behörden gehen mit Gewalt gegen Demonstrationen vor,wiki,0,0,0,6,8,1
„Der kleine Lord“ Quiz,promi,0,1,0,4,4,0
PS5 Release: Erscheint die Playstation 5 deshalb früher? ,movie,1,0,1,7,6,0
So geht es Tom Hanks nach zwei Wochen Corona-Quarantäne ,movie,0,1,0,5,9,0
Google schießt mit Klage gegen Microsoft zurück,wiki,0,0,0,5,7,1
DSDS-Jury-Zoff? Das sagt Dieter Bohlen ,promi,1,0,0,6,5,0
Camila Cabello & Shawn Mendes: Heimliches Treffen?,bravo,1,0,0,6,6,0
"11 Kinder, die an Halloween alle in den Schatten stellen",heftig,0,1,0,4,9,0
"„Die Geister, die ich rief“ -  Quiz ",promi,0,1,0,4,6,0
Dunja Hayali hätte gerne mehr Urlaub ,webde,0,1,0,5,6,0
Tourenwagen-Weltmeisterschaft 2008 in Brünn,wiki,0,0,0,11,3,1
“Game of Thrones”-Finale: Neue Fotos aus der letzten Folge ,movie,0,1,0,5,9,0
Ist Khloe Kardashian wieder mit ihrem Ex zusammen? ,webde,1,0,0,5,8,0
Bottle-Cap-Challenge: Diese Stars sind dem Trend verfallen ,webde,0,1,0,7,7,0
Der Autovermieter Sixt konnte im Geschäftsjahr 2006 einen Rekordgewinn erwirtschaften,wiki,0,0,0,8,9,1
Erneutes Zugunglück bei Thun,wiki,0,0,0,6,4,1
Cathy Hummels schreibt über Periode auf Instagram und alle rasten aus ,webde,0,1,0,5,11,0
"""Ich steh nicht auf dich..."" - Abgeblitzt, was nun? ",bravo,1,0,0,4,8,0
Steven Spielbergs Tochter dreht Sex-Filme: So reagieren ihre Eltern ,promi,0,1,0,6,9,0
Frankreich: Tote bei Busunglück im Elsass,wiki,0,0,0,5,6,1
DSDS-Star Mark Medlock: Er ist zurück! | So geht es ihm heute ,movie,0,1,0,4,11,0
Fulda: Mord an Autohändler aufgeklärt,wiki,0,0,0,6,5,1
BTN-Star Matthias Höhn: Neue Tattoos für Jenefer und Baby Milan,bravo,0,1,0,5,10,0
Erster Kinofilm zum 11. September 2001: „Flug 93“,wiki,0,0,0,5,6,1
Die Militärjunta in Birma steht unter Druck,wiki,0,0,0,5,7,1
So sind die Hochzeitspläne von „Bachelor“ Andrej und seiner Jenny ,promi,0,1,0,5,10,0
"Grant Show: So sieht der „Melrose Place""-Star heute aus",promi,0,1,0,4,9,0
"Stars, die von ihrem alten Image genervt waren und eine Total-Transformation wagten, Teil 1",promi,0,0,1,5,13,0
Bauernverband Aargau kritisiert Ausbauvorhaben des Luzerner Reusswehrs,wiki,0,0,0,9,7,1
Die globale Nahrungskrise steht weltweit auf der Tagesordnung,wiki,0,0,0,6,8,1
Jorge González bist du das? So ungestylt sieht man ihn nur selten,promi,1,1,0,4,12,0
Der VfL Wolfsburg trennt sich von Simon Jentzsch,wiki,0,0,0,5,8,1
Hatte Harry Styles eine Erektion auf der Bühne?,bravo,1,0,0,4,8,0
Metisha Schäfer: So hart trainiert die deutsche Kim Kardashian für ihren Mega-Body!,promi,0,1,0,5,12,0
BTN-Alina: Hat sie sich die Haare abrasiert?,promi,1,0,0,5,7,0
Primarschule in Hamburg durch Volksentscheid verhindert,wiki,0,0,0,8,6,1
Fotostrecke: Österreichs U19 Frauen besiegen Norwegen 1:0,wiki,0,0,1,8,5,1
Brad Pitt: Hat er seine Alkoholsucht unter Kontrolle? ,webde,1,0,0,5,8,0
"Landtag von Baden-Württemberg: Volksentscheid zu Stuttgart 21 abgelehnt, Untersuchungsausschuss nimmt Arbeit auf",wiki,0,0,0,8,11,1
Loredana Wollny: So erwachsen sieht der jüngste Wollny-Spross hier aus,promi,0,1,0,5,10,0
Bundesinnenminister Friedrich will Geldkürzungen gegen Asylbewerber vom Balkan verhängen,wiki,0,0,0,8,9,1
„Das Damengambit“: Diese Schauspieler sind in dem Netflix-Hit zu sehen,promi,0,1,0,5,10,0
Wird Ex-„Bachelor“-Diana die neue „Bachelorette“? Das sagt sie dazu,promi,1,1,0,6,9,0
G20-Gipfel – Karlsruhe gestattet Protestlager im Hamburger Stadtpark,wiki,0,0,0,7,7,1
Fußball: Deutschland gewinnt im ersten WM-Qualifikationsspiel gegen Liechtenstein,wiki,0,0,0,9,8,1
FDP warnt vor Einschränkung der Pressefreiheit durch Vorabkontrolle von Kommentaren,wiki,0,0,0,7,10,1
So witzig geht Daniela Katzenberger mit der Trotzphase ihrer Tochter um ,webde,0,1,0,5,11,0
Nächster Weltjugendtag in Sydney?,wiki,1,0,0,7,4,1
Ist Kates Schwester Pippa Middleton schwanger?,promi,1,0,0,6,6,0
Mach dieses Mango-Sorbet aus 3 Zutaten und bleib cool,tasty,0,0,1,5,8,0
Rumänien kündigt Abzug der Truppen aus dem Irak an,wiki,0,0,0,4,9,1
Anti-Dumping-Klage gegen chinesische Solarfirmen,wiki,0,0,0,10,4,1
Marokko führt visafreien Reiseverkehr ein,wiki,0,0,0,7,5,1
Schachweltmeisterschaft 2008: Anand gewinnt dritte Partie,wiki,0,0,0,9,5,1
8 unangebrachte Looks der Royals,promi,0,0,1,6,4,0
Verrückt: Diese Stars waren mal ein Paar,promi,0,1,0,4,7,0
München: Drei Polizeifahrzeuge gehen in Flammen auf,wiki,0,0,0,6,7,1
CDU-Generalsekretär Pofalla signalisiert Unterstützung für das Bürgergeld-Konzept von Althaus,wiki,0,0,0,9,9,1
Inzest bei „Big Brother“? Cathleens Vergangenheit kommt ans Licht – das sagt ihr Halbbruder,promi,1,0,0,5,14,0
 So hätten diese großen Filme enden sollen,promi,0,1,0,5,7,0
Hotel-Poker in Delmenhorst: Besitzer Mergel will einlenken,wiki,0,0,0,7,7,1
10 faszinierende Fakten über deine Lieblings-Horrorfilme ,promi,0,0,1,9,5,0
"Was wurde aus „Free Willy""-Star Jason James Richter?",promi,1,0,0,5,8,0
Holter: PDS offen für enttäuschte SPD-Mitglieder,wiki,0,0,0,6,6,1
Cathy Lugner mit Herzproblemen: Hat sie Angina pectoris? ,webde,1,0,0,5,8,0
Bremerhavener Dirigent in Mexiko entführt,wiki,0,0,0,7,5,1
Werden Prinz George und Prinzessin Charlotte dieses Jahr beim Christmas Walk dabei sein? ,promi,1,0,0,5,13,0
Der Konzern TUI hat vermutlich einen hohen Verlust erwirtschaftet,wiki,0,0,0,6,9,1
Alexandra Maria Lara wünscht sich mehr Freundlichkeit ,webde,0,1,0,6,7,0
Neue Welle von Warnstreiks in Deutschland,wiki,0,1,0,6,6,1
Pietro Lombardi zeigt seinen besten Freund - und die Mädels flippen aus,promi,0,1,0,5,11,0
Jemen: Demonstranten erschossen – Regierung verhängt Ausnahmezustand,wiki,0,0,0,8,7,1
"""Sommerhaus der Stars 2017"": Darum ist Kader Loth nicht dabei! ",movie,0,1,0,5,9,0
Oscar-Verleihung 2020: Wieder ohne Moderator? ,webde,1,0,0,8,4,0
Darum braucht die Queen keinen Pass,promi,0,1,0,5,6,0
Daniela Katzenbergers Schwester: So sehr vermisst Jenny Frankhauser Nichte Sophia,promi,0,1,0,7,10,0
Moldawien: Acht Tote bei Absturz von Frachtmaschine,wiki,0,0,0,6,7,1
"Was denkt YouTuberin Bibi Claßen heute über ihren schlechten Song ""How It Is (Wap Bap... )"" ? ",webde,1,0,0,4,15,0
Mekongstaudamm in Laos: Länderkonferenz findet keinen Konsens,wiki,0,0,0,7,7,1
Bar Refaeli: Das ging fix – So verkündet sie ihre zweite Schwangerschaft!,promi,0,1,0,5,12,0
Frankfurt am Main: Deutscher Jugendliteraturpreis 2006 verliehen,wiki,0,0,0,8,6,1
Referendum: Iren sagen „Nein“ zum EU-Reformvertrag,wiki,0,0,0,7,6,1
EKD-Ratsvorsitzende Käßmann wegen Alkoholfahrt unter Druck,wiki,0,0,0,8,6,1
„Ich kann nicht mehr“: Anna Heiser stichelt gegen Laura und Wendler,promi,0,1,0,5,11,0
Die Geissens: So sah Carmen Geiss schwanger aus ,promi,0,1,0,4,8,0
BBC erklärt eigenen Beitrag über Entschädigungszahlungen für Bhopal-Opfer zur Falschmeldung,wiki,0,0,0,8,10,1
8 Gründe gegen einen Gentest to go,heftig,0,0,1,4,6,0
PS5: Wird DAS das erste Spiele für die Playstation 5? ,movie,1,0,1,4,8,0
"""Independence Day 2"" startet stark in US-Kinos ",webde,0,0,1,6,6,0
Hamburger erhielt Ausnahmegenehmigung der Bundesopiumstelle zum Cannabisanbau,wiki,0,0,0,10,7,1
Horst Lichter auf dem „Traumschiff“ - diese Rolle spielt er,promi,0,1,0,5,9,0
Diese Hollywood-Damen sehen jünger aus als sie in Wahrheit sind ,promi,0,1,0,5,10,0
Sommer-Grand-Prix-Skispringen 2008: Gregor Schlierenzauer gewinnt in Zakopane beide Springen,wiki,0,0,0,9,8,1
Kurioser Banküberfall in Alicante,wiki,0,0,0,7,4,1
"Unbekannte greifen Zeitungsgebäude in Cancún, Mexiko mit Granaten an",wiki,0,0,0,6,9,1
Darum verpasst Prinz William Herzogin Kates Geburtstag  ,promi,0,1,0,6,7,0
Weltgesundheitsorganisation befürchtet weltweite Vogelgrippe-Epidemie,wiki,0,0,0,16,4,1
World Series of Poker 2007 (Turnier 3): Anzahl der Teilnehmer übertrifft alle Erwartungen,wiki,0,1,1,6,11,1
Bulgarien: Wahre Eltern im Fall „Maria“ entdeckt,wiki,0,0,0,5,7,1
Kärntner FPÖ legte Grundsätze der Partei fest,wiki,0,0,0,5,7,1
Feuerwehrmann erliegt Verletzungen nach Unfall im Einsatz,wiki,0,0,0,7,7,1
Besucherrekord bei Buchmesse in Leipzig,wiki,0,0,0,7,5,1
Kaiserslautern: Bewährungsstrafe für KSC-Fan,wiki,0,0,0,9,4,1
Zehn Tote bei Hubschrauberabsturz in Thailand,wiki,0,0,0,6,6,1
Unterlassene Hilfeleistung? Fahrer nach Unfall verbrannt,wiki,1,0,0,8,6,1
Prinz Harry mit Jon Bon Jovi im Musikstudio – wird er jetzt zum Sänger? ,promi,1,0,0,4,14,0
Syrien: Regimegegner trotzen Demonstrationsverbot,wiki,0,0,0,11,4,1
Love Island: Sind Henrik und Sandra privat ein Paar? ,movie,1,0,0,4,9,0
Slowenien investiert ins Eisenbahnnetz – Bahnhof Maribor soll renoviert werden,wiki,0,0,0,6,10,1
CSU-Mitglied wünscht sich Verdienstorden für Frankenberger wegen Nichtraucherschutz,wiki,0,0,0,9,8,1
Madonna isst Kekse – Was ist mit der makrobiotischen Diät? ,webde,1,0,0,4,10,0
Royals: So nahe stehen sich Prinz George und Prinzessin Charlotte ,promi,0,1,0,5,10,0
"Florian Silbereisen über neue Liebe: „Ich habe nicht vor, ins Kloster zu gehen“ ",promi,0,1,0,5,13,0
Erstes Nacktrestaurant der Welt ist eröffnet,wiki,0,0,0,6,6,1
Finnland und Frankreich setzen Briten Frist für geregelten EU-Austritt zum 30. September 2019,wiki,0,0,0,6,11,1
Das große Opernball-Quiz ,webde,0,1,0,7,3,0
Gewusst? Michael Landon verliebte sich am „Unsere kleine Farm“-Set ,promi,1,0,0,6,9,0
FDP-Europaparteitag: Die Liberalen positionieren sich für die Europawahl,wiki,0,0,0,7,8,1
Jeremy Pascal Wollny erklärt: So ist das Verhältnis zur Mutter seines Kindes,promi,0,1,0,5,12,0
Miloš Zeman ist Tschechiens neuer Präsident,wiki,0,0,0,6,6,1
Landtagswahlen in Hessen und Niedersachsen,wiki,0,0,0,7,5,1
Neue Vorwürfe an die NSA: Die Privatsphäre soll abgeschafft werden,wiki,0,1,0,5,10,1
Extrem lecker: 4 einfache Süßkartoffel-Rezepte,tasty,0,0,1,9,4,0
US-Soldat wird wegen 17-fachen Mordes in Afghanistan angeklagt,wiki,0,0,0,6,7,1
Weltweite Energiebehörde warnt vor Anstieg des CO2-Gehalts,wiki,0,0,0,6,6,1
VCD und Greenpeace kritisieren Elektroauto-Initiative von RWE und Daimler,wiki,0,0,0,7,9,1
Erste Touristin im Weltraum: Anousheh Ansari auf dem Weg zur ISS,wiki,0,0,0,4,11,1
Wo kauft man am besten Kondome?,bravo,1,1,0,4,6,0
Biathlon: Goldmedaille für Magdalena Neuner im 10-Kilometer-Jagdrennen,wiki,0,0,1,6,6,1
Kaiserslautern setzte den Katastrophenschutz gegen Orkan Kyrill ein,wiki,0,0,0,7,8,1
So wunderschön ist Ana Ivanovic ohne Make-up,promi,0,1,0,5,7,0
Das sind die am besten verdienenden Models 2018,promi,0,1,0,5,7,0
GNTM Kandidatinnen 2017: Alle Infos zu den Topmodels,bravo,0,1,0,5,7,0
Der Prozess gegen Bo Xilai geht in die Verlängerung – der dritte Verhandlungstag,wiki,0,0,0,5,13,1
Das Unternehmen Twitter geht an die Börse,wiki,0,0,0,5,7,1
Madonna und Mariah Carey entthronten Elvis,wiki,0,0,0,6,6,1
Einheitsfeier in Mainz,wiki,0,0,0,6,3,1
Google digitalisiert Universitätsbibliotheken,wiki,0,0,0,14,3,1
Petition gegen Wahlcomputer: Vor laufender Kamera geknackt,wiki,0,0,0,7,7,1
Hugh Hefner: Was wird aus der Playboy Mansion? ,webde,1,0,0,4,8,0
Fußball: Deutschland spielt im Testspiel gegen Weißrussland 2:2,wiki,0,0,1,7,7,1
Kinder ohne Aufsicht – Eltern flogen in die Karibik,wiki,0,0,0,4,9,1
„Fall Guys“: Indie-Spiel holt krassen Rekord,bravo,0,1,0,6,6,0
